name,hotel_address,city,latitude,longitude
H tel Exquis by Elegancia,71 Rue de Charonne 11th arr 75011 Paris France,Paris,48.8536854,2.3805796
Hotel Odeon Saint Germain,13 rue Saint Sulpice 6th arr 75006 Paris France,Paris,48.8513515,2.3375084
IH Hotels Milano Lorenteggio,Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,Milan,45.4436132,9.1161094
Paris Marriott Opera Ambassador Hotel,16 boulevard Haussmann 9th arr 75009 Paris France,Paris,48.8728351,2.3362507
Silken Concordia,Paral lel 115 Sants Montju c 08004 Barcelona Spain,Barcelona,41.3747873,2.1611846
Starhotels Anderson,Piazza Luigi di Savoia 20 Central Station 20124 Milan Italy,Milan,45.4852549,9.2069501
DoubleTree by Hilton London Westminster,30 John Islip St Westminster Borough London SW1P 4DD United Kingdom,London,51.4932356,-0.1269082
88 Studios,88 Holland Road Kensington and Chelsea London W14 8BN United Kingdom,London,51.4992789,-0.2090733
Schlosshotel R mischer Kaiser,Annagasse 16 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2040859,16.3725046
The Hoxton Holborn,199 206 High Holborn Camden London WC1V 7BD United Kingdom,London,51.5172398,-0.1220324
Hotel Les Th tres,98 Rue De Clery 2nd arr 75002 Paris France,Paris,48.8694768,2.3515065
Banks Mansion All Inclusive Hotel,Herengracht 519 525 Amsterdam City Center 1017 BV Amsterdam Netherlands,Amsterdam,52.3653868,4.8931979
Bulgari Hotel Milano,Via Privata Fratelli Gabba 7 B Milan City Center 20121 Milan Italy,Milan,45.4701334,9.1897405
The Wellesley Knightsbridge a Luxury Collection Hotel London,11 Knightsbridge Westminster Borough London SW1X 7LY United Kingdom,London,51.502485,-0.1539265
Grange Blooms Hotel,7 Montague Street Bloomsbury Camden London WC1B 5BP United Kingdom,London,51.5196913,-0.1254243
The Chesterfield Mayfair,35 Charles Street Mayfair Westminster Borough London W1J 5EB United Kingdom,London,51.5076899,-0.1471358
Hotel Berna,Via Napo Torriani 18 Central Station 20124 Milan Italy,Milan,45.4826692,9.2034371
Hotel Scribe Paris Opera by Sofitel,1 Rue Scribe 9th arr 75009 Paris France,Paris,48.8704175,2.3296832
Ofelias Hotel 4 Sup,Llan 24 Eixample 08015 Barcelona Spain,Barcelona,41.3957584,2.1822402
Hotel Saint Petersbourg Opera,35 Rue Caumartin 9th arr 75009 Paris France,Paris,48.872174,2.328075
Admiral Hotel,Via Domodossola 16 Fiera Milano City 20145 Milan Italy,Milan,45.480515,9.160063
Victoria Palace Hotel,6 Rue Blaise Desgoffe 6th arr 75006 Paris France,Paris,48.8457587,2.3243071
Sheraton Diana Majestic,Viale Piave 42 Milan City Center 20129 Milan Italy,Milan,45.4736557,9.2066824
Aparthotel Atenea Barcelona,Joan G ell 207 211 Les Corts 08028 Barcelona Spain,Barcelona,41.3862689,2.1291786
Hotel Cambon,3 Rue Cambon 1st arr 75001 Paris France,Paris,48.866435,2.3251076
Thistle Euston,Cardington Street Euston Camden London NW1 2LP United Kingdom,London,51.5291423,-0.1372782
Le Meurice,228 Rue De Rivoli 1st arr 75001 Paris France,Paris,48.8653685,2.328218
H tel Les Dames du Panth on,19 place du Panth on 5th arr 75005 Paris France,Paris,48.845743,2.34493
MiHotel,Via Dei Fontanili 26 Ripamonti Corvetto 20141 Milan Italy,Milan,45.4405621,9.1921165
Millennium Hotel London Mayfair,44 Grosvenor Square Westminster Borough London W1K 2HP United Kingdom,London,51.510574,-0.1509951
DoubleTree by Hilton London Victoria,2 Bridge Place Victoria Westminster Borough London SW1V 1QA United Kingdom,London,51.49398,-0.143372
Le Meridien Vienna,Robert Stolz Platz 1 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2027296,16.3661211
Acevi Villarroel,Villarroel 106 Eixample 08011 Barcelona Spain,Barcelona,41.3853781,2.1567228
L H tel,13 rue des Beaux Arts 6th arr 75006 Paris France,Paris,48.8562272,2.3351758
Hotel Chavanel,22 Rue Tronchet 8th arr 75008 Paris France,Paris,48.8721692,2.3262681
Nu Hotel,Via Feltre 19 B Citt Studi 20132 Milan Italy,Milan,45.4911829,9.2393614
The Soho Hotel,4 Richmond Mews Westminster Borough London W1D 3DH United Kingdom,London,51.5139805,-0.1337948
Austria Trend Hotel Schloss Wilhelminenberg Wien,Savoyenstra e 2 16 Ottakring 1160 Vienna Austria,Vienna,NA,NA
Hotel Plaza Elys es,177 Boulevard Haussmann 8th arr 75008 Paris France,Paris,48.8746128,2.3056956
Boutiquehotel Das Tyrol,Mariahilfer Stra e 15 06 Mariahilf 1060 Vienna Austria,Vienna,48.2008957,16.3592496
Best Western Plus Hotel Galles,Piazza Lima 2 Central Station 20124 Milan Italy,Milan,45.4805847,9.2117326
Derby Alma,8 Avenue Rapp 7th arr 75007 Paris France,Paris,48.8605031,2.3006606
Hotel Park Villa,Hasenauerstra e 12 19 D bling 1190 Vienna Austria,Vienna,NA,NA
United Lodge Hotel and Apartments,368 370 Green Lanes London N4 1DA United Kingdom,London,51.5743549,-0.0977567
Grange Beauchamp Hotel,24 27 Bedford Place Bloomsbury Camden London WC1B 5JH United Kingdom,London,51.5203266,-0.1245891
Hotel Roemer Amsterdam,Roemer Visscherstraat 8 10 Oud West 1054 EV Amsterdam Netherlands,Amsterdam,52.3617577,4.8780052
The College Hotel,Roelof Hartstraat 1 Oud Zuid 1071 VE Amsterdam Netherlands,Amsterdam,52.3527675,4.88373
Eiffel Trocad ro,35 Rue Benjamin Franklin 16th arr 75016 Paris France,Paris,48.8613055,2.2862823
Fleming s Selection Hotel Wien City,Josefst dter Stra e 10 12 08 Josefstadt 1080 Vienna Austria,Vienna,NA,NA
Best Western Plus 61 Paris Nation Hotel,61 rue de la Voute 12th arr 75012 Paris France,Paris,48.8465653,2.4102405
Danubius Hotel Regents Park,18 Lodge Road Near Baker Street And Marylebone Westminster Borough London NW8 7JT United Kingdom,London,51.529257,-0.168358
Hotel Maison FL,6 Rue De La Tour 16th arr 75016 Paris France,Paris,48.8396395,2.2663056
Appartement Hotel an der Riemergasse,Riemergasse 8 01 Innere Stadt 1010 Vienna Austria,Vienna,48.2071576,16.3765913
H tel Le Bellechasse Saint Germain,8 Rue De Bellechasse 7th arr 75007 Paris France,Paris,48.8597024,2.3239701
Hotel Boltzmann,Boltzmanngasse 8 09 Alsergrund 1090 Vienna Austria,Vienna,48.2216779,16.3567111
Park Plaza Victoria London,239 Vauxhall Bridge Road Westminster Borough London SW1V 1EQ United Kingdom,London,51.4942539,-0.1414756
The London EDITION,10 Berners Street Westminster Borough London W1T 3NP United Kingdom,London,51.5167472,-0.135965
41,41 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,London,51.4981471,-0.1436492
The Portobello Hotel,22 Stanley Gardens Kensington and Chelsea London W11 2NG United Kingdom,London,51.512257,-0.2034244
Karma Sanctum Soho Hotel,20 Warwick Street Westminster Borough London W1B 5NF United Kingdom,London,51.5116049,-0.1383145
Sloane Square Hotel,Sloane Square Kensington and Chelsea London SW1W 8EG United Kingdom,London,51.4927325,-0.1573708
NH City Centre Amsterdam,Spuistraat 288 292 Amsterdam City Center 1012 VX Amsterdam Netherlands,Amsterdam,52.3697554,4.8887815
Hotel Mercure Milano Solari,Via Pietro Orseolo 1 Navigli 20144 Milan Italy,Milan,45.4565757,9.1684824
Hotel Les Bulles De Paris,32 rue des Ecoles 5th arr 75005 Paris France,Paris,48.849147,2.3471935
Best Western Amiral Hotel,98 Avenue d Italie 13th arr 75013 Paris France,Paris,48.8252307,2.3569005
Ayre Hotel Gran V a,Gran V a de les Corts Catalanes 322 Sants Montju c 08004 Barcelona Spain,Barcelona,41.3732462,2.1474351
Catalonia Passeig de Gr cia 4 Sup,Gran Via de les Corts Catalanes 644 Eixample 08007 Barcelona Spain,Barcelona,41.3901396,2.1696699
The RE London Shoreditch,419 437 Hackney Road London E2 8PP United Kingdom,London,51.531979,-0.061598
Madeleine Plaza,33 place de la Madeleine 8th arr 75008 Paris France,Paris,48.8710402,2.3248014
H tel Thoumieux,79 rue Saint Dominique 7th arr 75007 Paris France,Paris,48.8595985,2.3088076
H10 Urquinaona Plaza,Pla a Urquinaona 2 Eixample 08010 Barcelona Spain,Barcelona,41.3892128,2.1726015
